,bathrooms,bedrooms,latitude,longitude,price,num_photos,distance,hardwood floor,dogs allow,cats allow,elev,stainless steel,steel applianc,new york,interest_level
283,1.0,0,40.7448,-73.9919,3345,7,0.22736531670453058,1,0,0,0,1,1,0,low
284,1.0,1,40.7838,-73.9535,3900,10,0.29186693456875556,1,0,0,1,1,1,0,low
285,1.0,0,40.7213,-73.9822,2100,7,0.5522317234836474,0,0,0,0,0,0,0,low
286,1.0,1,40.7296,-73.9986,2795,5,0.3437835314179211,1,1,1,0,0,0,0,low
287,1.0,0,40.776,-73.9839,3605,0,0.31750379028250864,0,1,1,1,0,0,0,low
288,1.0,1,40.7391,-74.0016,3200,5,0.11160746394777127,1,1,1,1,1,0,1,medium
289,1.0,0,40.7297,-73.9999,2195,6,0.29758589392847257,0,0,0,0,0,0,0,low
290,1.0,0,40.7439,-73.9971,2600,2,0.12322030779290467,0,1,1,0,0,0,0,low
291,1.0,0,40.7601,-73.99,2150,4,0.31125753976850845,1,0,0,1,1,1,0,medium
292,1.0,2,40.7412,-73.9772,3300,5,0.6304033949005005,1,0,0,1,0,0,0,low
293,1.0,0,40.7516,-73.969,2400,4,0.5933995215400029,0,0,0,1,0,0,0,medium
294,1.0,2,40.7282,-73.9892,2400,0,0.259479107582859,0,1,1,0,0,0,0,medium
295,1.0,1,40.7568,-73.9982,3395,9,0.3287404077893157,1,1,1,1,0,0,1,low
296,1.0,1,40.7704,-73.9566,3895,5,0.45189562847926756,0,0,0,1,0,0,0,low
297,1.0,1,40.7559,-73.993,4195,8,0.31645072593983276,0,0,0,1,0,0,1,low
298,2.0,1,40.7624,-73.9964,3545,9,0.7973151682577498,1,1,1,1,0,0,1,low
299,1.0,1,40.7512,-74.0026,3595,8,0.5238488618297759,1,1,1,0,0,0,0,low
300,1.0,0,40.7396,-73.9885,2550,6,0.16282802074533756,0,1,1,1,0,0,0,low
301,1.0,3,40.7579,-73.9092,2700,18,0.39033870027101875,0,0,0,0,0,0,0,low
302,1.0,2,40.7051,-74.0104,4850,10,0.1626898502892672,0,1,1,1,0,0,1,low
303,1.0,0,40.7808,-73.9766,2100,0,0.3818141152877143,0,1,1,0,0,0,0,low
304,1.0,3,40.6867,-73.957,2600,3,0.3541002998132047,0,0,0,0,0,0,0,low
305,2.0,5,40.6895,-73.9735,7995,15,0.30836376494237433,0,0,0,0,0,0,0,low
306,1.0,1,40.7468,-73.9818,2900,6,0.08326143654980143,0,1,1,0,0,0,0,low
307,1.0,2,40.796,-73.9742,3450,7,0.28019724350684033,1,0,0,1,1,1,0,medium
308,1.0,2,40.7704,-73.9585,2950,2,0.3762785053034509,0,1,1,0,1,1,0,medium
309,2.0,2,40.7561,-73.963,6000,11,0.5349512280536579,0,0,0,1,0,0,0,medium
310,1.0,1,40.7074,-74.0122,2675,5,0.03341357836426689,1,0,0,1,1,1,0,medium
311,1.0,3,40.7919,-73.9669,3795,7,0.18743015780319547,1,0,0,0,0,0,0,low
312,1.0,0,40.7399,-73.9805,1850,4,0.47413769939806577,1,1,1,0,0,0,1,medium
313,1.5,2,40.7465,-74.0029,4600,7,0.4146274574837537,0,0,0,0,0,0,0,low
314,1.0,2,40.7656,-73.9905,3875,5,0.5165977575766428,1,1,1,1,0,0,1,low
315,1.0,2,40.7388,-74.0018,4250,5,0.12687998956227803,0,0,0,0,0,0,1,low
316,2.0,2,40.6972,-73.993,4708,7,0.030453382076593528,1,1,1,1,1,1,0,medium
317,1.0,0,40.7197,-73.996,1800,5,0.18717594050203154,1,0,0,0,0,0,1,medium
318,1.0,3,40.8026,-73.9655,4200,0,0.18962951091378813,0,0,0,0,0,0,0,low
319,1.0,2,40.7733,-73.9902,3100,7,0.6730843379300208,1,1,1,1,1,1,0,low
320,1.0,3,40.7319,-73.9832,3500,13,0.16921461930710766,0,1,1,1,1,0,0,medium
321,2.0,4,40.7413,-73.9779,6295,5,0.5711327866841851,0,0,0,1,0,0,0,low
322,1.0,1,40.7743,-73.9874,2155,5,0.4474571302887566,0,0,0,0,0,0,0,medium
323,1.0,2,40.7653,-73.9879,3000,9,0.35502875321215643,0,1,1,0,0,0,1,high
324,1.0,2,40.7418,-73.9798,4295,4,0.4017180619792993,1,1,1,0,0,0,1,low
325,1.0,1,40.7626,-73.9906,2400,5,0.3890960918702851,1,1,1,0,0,0,1,low
326,1.0,2,40.7064,-74.0096,3350,6,0.062990150954606,0,1,1,1,1,1,0,medium
327,2.0,2,40.77,-73.9838,5795,5,0.2506425399249021,1,0,1,1,1,1,0,low
328,1.0,3,40.7302,-73.9826,5195,6,0.11712691314949068,0,0,0,0,0,0,0,medium
329,1.0,1,40.7482,-73.989,3800,7,0.17586526096994995,1,0,0,0,1,1,0,low
330,1.0,1,40.7476,-73.9742,2325,5,0.45333878579183934,0,0,0,0,0,0,1,low
331,1.0,2,40.7594,-73.9513,4195,5,0.1674996641316506,1,0,0,0,1,1,0,low
332,1.0,1,40.7512,-74.0026,3595,8,0.5238488618297759,1,1,1,0,0,0,0,low
333,1.0,1,40.7425,-73.9789,3095,8,0.4563214638039155,1,0,0,0,0,0,0,low
334,1.0,1,40.7334,-74.0047,5550,5,0.15117936135252155,1,0,0,1,1,0,0,low
335,1.0,1,40.7984,-73.9683,1800,6,0.11649982839429429,1,0,1,0,0,0,1,high
336,1.0,1,40.7318,-74.0044,2975,4,0.21994485903509625,0,1,1,0,0,0,0,low
337,1.0,3,40.7464,-73.9802,5300,7,0.1619700486293294,1,0,0,1,0,0,0,low
338,1.0,1,40.7074,-74.0122,3735,0,0.03341357836426689,0,1,1,1,0,0,0,low
339,1.0,1,40.7695,-73.9603,3650,6,0.3364836104527451,0,1,1,0,1,1,0,low
340,2.0,2,40.7233,-73.9915,6695,7,0.1321192425583294,0,1,1,1,0,0,0,medium
341,1.0,2,40.7483,-73.9767,3400,10,0.35254925298662576,1,1,1,1,0,0,0,medium
342,1.0,2,40.7219,-73.9867,4095,1,0.31992733462385103,0,1,1,0,0,0,0,low
343,1.0,1,40.7937,-73.9761,2700,10,0.31888604610663096,1,1,1,1,0,0,0,low
344,1.0,0,40.7536,-73.9739,2350,5,0.30115299138167406,1,0,0,1,0,0,0,medium
345,1.0,2,40.7918,-73.9726,4195,2,0.23677312570637868,0,1,1,1,0,0,0,low
346,1.0,0,40.7553,-73.9955,2378,4,0.3792144365694379,1,1,1,1,0,0,0,medium
347,1.0,0,40.6838,-73.9666,2100,1,0.08771505911892911,0,1,1,0,0,0,0,low
348,1.0,2,40.799,-73.9634,3200,7,0.362479851606063,0,0,0,0,0,0,1,low
349,1.0,2,40.6704,-73.9227,1650,6,0.6319663599287125,1,0,0,0,0,0,0,high
350,1.0,2,40.7394,-73.9811,3999,6,0.46615762449074627,1,0,0,1,1,1,0,low
351,1.0,2,40.6843,-73.9828,2887,6,0.34374729500599155,0,0,0,0,1,1,0,medium
352,1.0,1,40.7699,-73.9484,2575,5,1.051042287825017,1,1,1,1,0,1,1,medium
353,1.0,0,40.7801,-73.9516,1750,5,0.34260888263244116,1,0,0,0,0,0,0,high
354,2.0,2,40.69,-73.9919,4915,4,0.3052882009839805,0,1,1,1,0,0,0,low
355,1.0,3,40.7862,-73.9423,2975,5,0.6552917857325814,0,0,0,0,0,0,0,low
356,1.0,2,40.7644,-73.9905,4295,5,0.4374749327811778,0,1,1,0,0,0,1,low
357,2.0,2,40.7959,-73.9742,5000,3,0.2710869707391315,0,1,1,1,0,0,0,low
358,1.0,2,40.7586,-73.9938,3200,8,0.37130324059646275,1,1,1,1,1,1,0,medium
359,1.0,0,40.7383,-74.0006,2525,4,0.06251437717880062,1,1,1,1,0,0,1,low
360,1.0,1,40.7779,-73.9515,3350,4,0.38714079988305167,0,1,1,1,1,1,0,low
361,1.0,3,40.7967,-73.9623,3995,8,0.09819486456327338,1,1,1,0,1,0,0,low
362,1.0,3,40.7399,-74.0036,6500,8,0.08718322268884517,1,0,0,0,1,1,0,low
363,1.0,1,40.7399,-73.9804,2300,5,0.4798132176411744,1,0,0,1,0,0,0,medium
364,1.0,2,40.6799,-73.9061,2450,9,0.18625937195267808,0,1,1,0,0,0,0,low
365,2.0,2,40.7829,-73.9452,2800,5,0.5824594331502277,1,1,1,0,0,0,1,low
366,1.0,3,40.7317,-73.9821,4300,5,0.09209316758504,1,1,1,0,1,0,0,low
367,1.0,2,40.7618,-73.9921,2200,3,0.5202410289428111,1,0,0,0,0,0,0,low
368,1.0,2,40.7943,-73.9675,3400,3,0.3777441213478991,0,0,0,1,1,1,0,low
369,1.0,3,40.708,-74.0149,4025,7,0.10861490912976246,1,0,0,0,1,1,0,low
370,1.0,0,40.7634,-73.9638,3100,9,0.23762048567118663,0,0,0,1,0,0,0,low
371,1.0,1,40.7568,-73.9982,3855,16,0.3287404077893157,0,0,1,0,0,0,0,low
372,1.0,1,40.745,-73.9863,4095,6,0.20878162176161652,1,1,1,1,1,1,0,medium
373,1.0,1,40.761,-73.9922,2150,7,0.4600444419301965,1,0,0,0,0,0,1,low
374,1.0,1,40.7407,-74.0003,2650,4,0.11905633261420889,0,0,0,0,0,0,0,low
375,1.0,0,40.7462,-73.9757,2550,5,0.5372916881951079,1,0,0,1,1,1,0,low
376,1.0,1,40.7322,-73.9883,3400,7,0.1971964323848866,1,0,0,1,0,0,1,low
377,1.0,0,40.7637,-73.9847,2595,9,0.17558011606969548,0,0,0,1,0,0,0,low
378,2.0,2,40.7179,-74.0148,4600,6,0.5385740120861773,1,0,0,1,0,0,0,low
379,1.0,1,40.7801,-73.9544,1700,3,0.1208028351199771,0,1,1,0,0,0,0,medium
380,1.0,0,40.7491,-73.9789,2350,2,0.34412066503912386,0,0,1,1,0,0,0,low
381,1.0,0,40.69,-73.9919,2780,3,0.3052882009839805,1,1,1,1,0,0,0,low
382,1.0,0,40.7711,-73.9515,2150,3,0.7588005249428474,1,0,0,0,1,1,0,low
383,1.0,2,40.8012,-73.966,3000,8,0.2795329315108261,0,1,1,1,0,0,0,low
384,2.0,3,40.7518,-73.9944,5903,5,0.10077809849553208,1,1,1,1,1,1,0,low
385,1.0,1,40.7572,-73.9648,2750,6,0.3605212844416254,1,0,0,0,1,1,0,medium
386,1.0,1,40.7635,-73.9848,2855,5,0.15303564265166433,1,0,0,1,0,0,1,low
387,1.0,2,40.7868,-73.9695,3350,3,0.11470570879415744,1,0,0,0,1,1,0,low
388,1.0,1,40.7613,-73.9998,3390,7,0.6281199033784624,1,0,0,1,1,0,0,low
389,1.0,1,40.7779,-73.9515,3970,4,0.38714079988305167,0,1,1,0,1,1,0,low
390,2.0,2,40.7702,-73.9805,7400,4,0.23591833571940624,0,1,1,1,0,0,0,low
391,1.0,1,40.742,-73.9969,5400,7,0.13448790814444317,0,1,1,1,0,0,0,low
392,2.0,3,40.7645,-73.984,5200,8,0.2697772487269057,1,1,1,1,1,1,0,medium
393,1.0,1,40.8179,-73.9376,1990,8,0.3026249609237617,0,0,0,0,0,0,0,low
394,1.5,1,40.7035,-73.9902,4995,10,0.46374468724367296,0,1,1,1,0,0,0,low
395,1.0,0,40.7617,-73.9626,2625,5,0.40656958511787145,0,0,0,0,0,0,1,low
396,1.0,1,40.7441,-73.8792,1700,12,0.2996997561328079,0,0,1,0,0,0,0,medium
397,1.0,1,40.7222,-73.9464,2292,5,0.49216205423200776,1,0,0,0,1,1,0,low
398,1.0,0,40.7689,-73.9681,2850,4,0.36608605229850477,0,1,1,0,1,1,0,low
399,2.0,2,40.7947,-73.9667,6380,4,0.3790727294073876,0,1,1,1,0,0,0,low
400,1.0,1,40.65,-73.9642,1600,9,0.11828983610229285,0,0,0,0,0,0,0,high
401,1.0,1,40.7601,-73.99,2595,5,0.31125753976850845,1,0,0,1,1,1,0,low
402,2.0,3,40.7744,-73.9789,5800,4,0.2481722082864559,1,1,1,1,0,0,0,low
403,2.0,3,40.7804,-73.9794,7600,0,0.30610001073842685,0,0,0,0,0,0,0,low
404,1.0,1,40.7456,-74.0053,3950,5,0.6053392134862363,0,1,1,1,0,0,0,low
405,1.0,1,40.7397,-73.9817,3395,9,0.4131450038696884,0,1,1,0,1,1,0,low
406,1.5,3,40.8362,-73.9459,3300,1,0.25466361836385276,1,1,1,1,0,0,0,low
407,1.0,1,40.7859,-73.9755,2475,4,0.3110491092035746,1,0,0,0,0,0,1,low
408,1.0,2,40.7612,-73.9978,3300,8,0.6852088080894094,1,1,1,1,0,0,1,low
409,1.0,1,40.7444,-73.9806,3835,9,0.224499098657415,0,1,1,1,0,0,0,low
410,1.0,1,40.7993,-73.9625,2500,5,0.3674194273409866,0,0,0,0,0,0,0,low
411,1.0,1,40.7753,-73.9475,2195,5,0.8253450939260318,0,0,0,1,0,0,0,low
412,1.5,2,40.703,-73.9908,5600,4,0.4079377728333838,0,1,1,1,0,0,0,low
413,1.0,1,40.66,-73.9923,1900,13,0.49046752645551017,0,0,0,0,0,0,0,medium
414,1.0,2,40.773,-73.9478,3495,14,0.9753292711610029,0,0,0,0,0,0,0,low
415,2.0,3,40.7845,-73.9487,3995,8,0.23832439688114251,1,0,0,1,0,0,0,high
416,1.0,2,40.7593,-73.9628,3437,6,0.5296834257808498,1,1,1,0,1,1,0,low
417,1.0,3,40.708,-74.0149,3520,5,0.10861490912976246,1,1,1,1,1,1,1,low
418,1.0,0,40.7393,-73.9995,2495,3,0.17421767339914526,1,0,1,1,0,0,0,low
419,1.0,1,40.743,-73.9805,3865,5,0.3171982342962676,0,0,0,1,0,0,0,low
420,1.0,1,40.7412,-73.9772,2999,8,0.6304033949005005,1,0,0,1,0,0,1,low
421,1.0,3,40.8021,-73.9669,3495,5,0.2076488524334055,1,0,1,0,1,0,0,medium
422,2.0,3,40.7427,-73.9957,5290,4,0.15360291482166155,1,1,1,1,1,1,0,low
423,1.0,1,40.7538,-73.974,3200,1,0.31455936155161474,0,1,1,0,0,0,0,low
424,1.0,0,40.7366,-73.9933,2800,3,0.24942887769460334,1,0,0,1,1,1,0,medium
425,1.0,3,40.6515,-73.9609,2600,10,0.20629138365655095,0,1,1,1,1,1,0,low
426,1.0,1,40.7091,-74.0148,3450,3,0.19618569564475824,0,1,1,1,1,1,0,low
427,2.0,4,40.7269,-73.9787,5700,7,0.5137893691991309,1,0,0,1,0,0,0,low
428,1.0,3,40.7348,-73.9865,4900,6,0.21926677317640758,1,0,0,1,0,0,0,low
429,1.0,1,40.8223,-73.94,1800,3,0.3450994078299905,0,1,1,0,0,0,0,low
430,1.5,4,40.7307,-73.9839,5800,4,0.1934984673952323,0,0,0,0,1,1,0,low
431,1.0,0,40.7585,-73.9663,1900,5,0.2548670014197489,1,0,0,0,0,0,1,medium
432,1.0,0,40.7349,-74.0003,3495,7,0.27426771496143504,1,0,0,1,0,0,0,low
433,2.0,3,40.7606,-73.9952,4500,7,0.5881046409973181,1,1,1,0,0,0,0,medium
434,1.0,1,40.7676,-73.9577,2700,6,0.5230756159735942,1,1,1,0,1,1,0,low
435,1.0,3,40.7643,-73.9877,3800,4,0.25085753750886586,0,0,0,0,0,0,1,medium
436,1.0,1,40.7275,-74.0035,2800,3,0.14297669361581372,0,0,0,0,0,0,0,low
437,1.0,0,40.8163,-73.9416,1662,0,0.240644630052045,0,1,1,0,0,0,0,low
438,1.0,0,40.7074,-74.0069,2770,14,0.1962999294195557,0,0,1,0,0,0,0,low
439,2.0,2,40.7842,-73.948,4370,0,0.30593955316780347,1,1,1,1,0,0,0,low
440,1.0,2,40.7073,-74.0046,2600,4,0.2880308432282728,1,0,0,1,0,0,0,high
441,1.0,2,40.7839,-73.9764,3300,5,0.29613584406697113,0,1,1,0,0,0,0,low
442,1.0,0,40.7285,-74.0,3100,5,0.40391850837473725,1,0,0,1,0,0,1,low
443,1.0,1,40.8003,-73.9618,1900,1,0.3084299209373925,0,0,0,0,0,0,0,medium
444,1.0,1,40.7802,-73.9518,2300,2,0.3286020195535161,0,0,0,0,0,0,0,low
445,1.0,1,40.7993,-73.9625,2395,6,0.3674194273409866,1,1,1,0,0,1,0,low
446,2.0,2,40.7845,-73.9498,4310,4,0.16857156985556795,0,0,0,1,0,0,0,low
447,2.0,2,40.7682,-73.9501,7750,6,1.0201348324799653,0,1,1,1,0,0,0,low
448,1.0,1,40.7366,-73.9934,3500,6,0.2572247766030939,1,0,0,1,0,0,0,medium
449,1.0,2,40.7659,-73.9574,2600,6,0.5991534023588775,1,0,1,0,0,0,1,low
450,1.0,1,40.7738,-73.9594,3200,9,0.04465146976218345,0,1,1,0,1,1,0,low
451,1.0,1,40.7783,-73.9837,3665,5,0.1466585618357842,0,1,1,0,1,1,1,low
452,1.0,3,40.7209,-74.0027,5600,10,0.17142117319013422,1,1,1,1,0,0,1,medium
453,1.0,1,40.7656,-73.9619,3050,0,0.3276538799115608,0,1,1,1,0,0,0,low
454,1.0,2,40.785,-73.9773,2865,5,0.2501954003016877,1,1,1,0,0,0,1,medium
455,1.0,0,40.7341,-73.9896,3725,4,0.0702438213761777,0,0,0,1,0,0,1,low
456,1.0,3,40.7244,-73.9838,3500,5,0.5290221881973244,1,1,1,0,1,1,0,high
457,1.0,2,40.7074,-74.0081,4595,3,0.10606656771041592,0,1,1,1,0,0,0,low
458,1.0,3,40.7267,-73.9773,4500,6,0.5972005984571496,1,0,0,0,0,0,0,medium
459,1.0,0,40.7586,-73.9838,2200,3,0.14745538978030323,0,1,1,1,1,1,0,low
460,2.0,3,40.7065,-74.0077,5995,2,0.12328906008714341,1,0,0,1,1,1,0,low
461,1.0,0,40.7479,-73.9762,2395,0,0.39285767267415694,0,1,1,0,1,1,0,low
462,1.0,4,40.8192,-73.94,3450,9,0.34391275224279094,0,1,1,1,0,0,0,low
463,1.5,2,40.7301,-73.9935,6045,8,0.07764808314485616,1,0,0,1,1,1,0,low
464,2.0,3,40.7514,-73.9862,4676,8,0.23158127999824668,1,1,1,1,1,1,0,high
465,1.0,0,40.7398,-73.9811,3850,9,0.45084956667884324,1,0,0,1,0,0,1,low
466,1.0,1,40.7937,-73.9761,2750,4,0.31888604610663096,1,0,0,1,0,0,0,low
467,1.0,2,40.7498,-73.9884,3600,5,0.04591504386264901,1,0,1,1,0,0,0,medium
468,1.0,1,40.7061,-74.0111,4390,18,0.04197345962122651,0,1,1,0,0,0,1,low
469,1.0,2,40.8242,-73.9531,2350,11,0.2485114012888732,0,1,1,1,0,0,1,low
470,1.0,0,40.7826,-73.9756,2595,1,0.31868419581375734,0,0,0,1,1,1,0,low
471,1.0,2,40.7209,-73.8643,2000,20,1.0203634715902077,0,1,1,0,0,0,0,medium
472,1.0,2,40.7805,-73.9464,3400,7,0.6966640158902272,1,1,1,1,1,0,0,low
473,1.0,2,40.7586,-73.9838,3600,4,0.14745538978030323,1,0,0,1,1,1,0,low
474,1.0,0,40.7712,-73.9514,2200,3,0.7626379851347169,1,1,1,0,1,1,0,low
475,1.0,2,40.7678,-73.9915,3500,8,0.7542603727165481,1,1,1,1,1,0,0,low
476,1.0,2,40.7183,-73.9827,2650,4,0.39922609630289047,1,0,0,0,1,1,0,high
477,1.0,1,40.7735,-73.9509,2600,7,0.7557961633153973,1,1,1,0,1,1,0,medium
478,1.0,1,40.7789,-73.9525,2750,5,0.26829583203885166,1,0,0,0,0,0,1,low
479,1.0,0,40.7636,-73.983,2195,4,0.14110815347444178,1,1,1,1,0,0,0,high
480,1.5,3,40.7318,-73.9875,5550,6,0.16458197827103646,1,0,0,1,0,0,0,low
481,2.0,2,40.733,-73.996,7800,9,0.38583273459253603,1,0,0,1,0,0,1,low
482,1.0,1,40.7991,-73.9646,1995,4,0.32041526923852,0,1,1,0,0,0,0,medium
483,1.0,3,40.7206,-73.9883,4995,8,0.22172150507269553,0,0,0,0,1,1,0,high
484,1.0,2,40.7289,-73.9804,2975,5,0.2506396465328808,0,1,1,0,0,0,0,medium
485,1.0,1,40.7724,-73.9546,2750,3,0.46437103504381017,0,0,0,0,0,0,0,low
486,1.0,1,40.7448,-73.9909,4181,10,0.20145981416243572,0,1,1,1,1,0,0,low
487,1.0,0,40.7073,-74.0046,3700,10,0.2880308432282728,1,1,1,1,0,0,0,low
488,1.0,1,40.747,-73.984,4295,7,0.19160563303162073,0,0,0,1,1,0,0,low
489,1.0,0,40.7225,-73.983,2300,7,0.593217012143088,0,1,1,1,0,0,0,medium
490,1.0,1,40.7456,-73.9797,4195,0,0.20718315701168394,0,0,0,0,0,0,0,low
491,1.0,1,40.7815,-73.9529,2800,5,0.317986425131975,1,0,0,0,0,0,0,medium
492,2.0,3,40.716,-74.0036,5600,6,0.20408074548729196,1,1,1,1,0,0,0,low
493,1.0,2,40.6736,-73.9659,3000,0,0.2207031729846756,0,1,1,0,0,0,0,low
494,1.0,2,40.7874,-73.9758,3290,1,0.14273271999047596,0,0,0,0,0,0,0,low
495,1.0,2,40.7291,-73.9895,3495,5,0.1695714327771343,1,0,0,0,0,0,1,low
496,1.0,1,40.7611,-73.9989,4380,4,0.6331848658753358,0,0,0,0,0,0,0,low
497,1.5,1,40.7603,-73.9597,4000,9,0.557406741721685,1,0,0,1,0,0,0,low
498,1.0,1,40.6554,-73.9548,2750,9,0.4122564968164073,1,0,0,0,0,0,0,low
499,1.0,1,40.7863,-73.9503,3150,4,0.09528336564234273,1,0,0,1,1,1,0,low
500,2.0,2,40.7141,-74.0096,7700,19,0.08555583031841846,0,1,1,0,0,0,0,low
501,1.0,3,40.7611,-73.9504,2995,6,0.3244702747939378,1,1,1,1,1,1,0,medium
502,1.0,1,40.7338,-74.0009,5295,10,0.16610999606097862,0,0,0,1,1,1,0,medium
503,1.0,2,40.7904,-73.9446,2495,6,0.24330596251989323,1,0,0,0,0,0,0,high
504,1.0,3,40.7177,-73.9979,4995,6,0.17344816735189295,0,1,1,0,1,1,0,low
505,1.0,2,40.753,-73.9958,3190,5,0.2178579317743722,1,0,0,1,0,0,0,low
506,1.0,0,40.7462,-73.9757,2600,9,0.5372916881951079,1,0,0,1,1,1,0,low
507,1.0,1,40.7288,-74.0031,2800,5,0.20054484918209356,0,0,0,0,0,0,0,low
508,1.0,1,40.7678,-73.9915,4604,2,0.7542603727165481,0,1,1,1,1,1,1,low
509,1.0,0,40.7023,-73.9895,2665,4,0.34074142392545403,0,1,1,1,1,1,0,low
510,1.0,1,40.7936,-73.9731,4465,0,0.07440824424631735,0,1,1,1,0,0,0,low
511,1.0,1,40.6976,-73.994,3100,5,0.07848109097606029,1,0,0,1,1,1,0,medium
512,1.0,3,40.7306,-74.0022,5295,7,0.24080645944858803,1,0,0,0,0,0,0,low
513,1.0,1,40.7439,-73.9743,3360,4,0.6985290822993576,0,0,0,1,0,0,0,low
514,1.0,2,40.7075,-74.0043,3025,4,0.2864134808393519,1,1,1,1,0,0,0,low
515,1.0,1,40.8136,-73.9603,1795,0,0.2735830188152066,0,1,1,0,0,0,0,medium
516,1.0,0,40.7803,-73.9496,1825,4,0.5122121176025806,1,0,0,0,0,0,1,medium
517,1.0,1,40.7304,-74.0051,3695,4,0.24001469824535215,0,1,1,0,0,0,0,low
518,1.0,0,40.774,-73.9469,1900,5,0.9530143212443417,1,1,1,1,0,0,1,low
519,1.0,0,40.7656,-73.9886,2900,6,0.41322899039150823,0,1,1,0,0,0,0,low
520,1.0,1,40.7673,-73.9835,2675,6,0.16909206282873143,1,0,0,0,0,0,0,low
521,1.0,1,40.8011,-73.9599,2500,5,0.15661961001953154,0,1,1,0,0,0,0,medium
522,2.0,4,40.7486,-73.9903,7850,7,0.2072051189025464,1,0,0,1,0,0,0,medium
523,1.0,1,40.6798,-73.9818,3700,2,0.2974801955420606,0,1,1,1,0,0,0,low
524,2.0,2,40.7437,-73.9851,8480,45,0.09933631297899073,0,1,1,0,0,0,1,low
525,1.0,1,40.8366,-73.9416,1900,13,0.15782057279270245,0,0,0,0,0,0,0,low
526,1.0,1,40.753,-73.9958,3500,0,0.2178579317743722,0,1,1,1,0,0,0,low
527,1.0,1,40.7841,-73.9487,2759,6,0.2652731186749309,1,0,0,1,1,0,0,medium
528,1.0,0,40.6598,-73.9837,1625,6,0.3603838080900407,0,0,0,0,0,0,0,medium
529,1.0,0,40.7709,-73.95,1850,5,0.8847810262210398,1,0,0,0,0,0,0,low
530,2.0,2,40.7837,-73.9538,7150,8,0.31766690407459636,1,1,1,1,1,1,1,low
531,1.0,0,40.7777,-73.9572,2290,4,0.24105073901722315,1,0,0,1,0,0,0,low
532,1.0,0,40.7709,-73.9917,2700,3,0.847666677470132,1,0,0,1,0,0,0,low
533,1.0,1,40.7671,-73.9529,3350,0,0.8850751092925221,1,0,0,0,1,1,1,low
534,1.0,0,40.7284,-73.984,2450,1,0.34718452512047665,0,0,0,0,0,0,0,low
535,1.0,3,40.737,-74.0016,6500,10,0.14942992571394711,1,1,1,1,1,1,1,medium
536,1.0,2,40.7447,-73.9782,3350,7,0.3608329705341065,1,0,0,1,1,1,0,medium
537,1.0,2,40.7316,-73.9839,3900,4,0.2045129520291979,0,0,0,0,0,0,0,low
538,1.0,1,40.7018,-73.9868,3400,5,0.22884017139646326,0,1,1,1,0,0,0,low
539,1.0,1,40.7597,-73.9929,2050,4,0.3765738312142204,0,1,1,0,0,0,1,medium
540,1.0,1,40.6806,-73.9378,2400,2,0.2686937122223706,1,1,1,0,0,0,0,low
541,1.5,1,40.7521,-73.9743,4700,7,0.16444148932948974,1,0,0,1,1,1,0,low
542,1.0,2,40.7436,-73.9993,2800,4,0.27748570456430144,0,0,0,0,0,0,0,medium
543,3.0,3,40.7704,-73.9566,7195,0,0.45189562847926756,0,1,1,0,0,0,0,low
544,1.0,3,40.6767,-73.9412,2350,11,0.3593181420151853,1,0,0,0,0,0,0,medium
545,1.0,0,40.7479,-73.9761,2300,4,0.39266074077412877,1,0,0,0,1,1,0,low
546,2.0,2,40.7228,-73.951,3100,4,0.20537359138726116,0,1,1,0,1,1,0,high
547,2.0,2,40.6887,-73.9851,4380,7,0.025427241149215022,1,1,1,1,1,0,0,low
548,2.0,2,40.7853,-73.9803,6095,15,0.15527740354622077,0,1,1,1,0,0,0,low
549,1.0,0,40.7781,-73.9783,2000,6,0.31150261106183025,0,0,0,0,0,0,0,low
550,1.0,2,40.6887,-73.9851,4575,6,0.025427241149215022,0,1,1,0,1,1,0,low
551,2.0,1,40.7703,-73.9592,3000,6,0.37350471996209456,1,0,0,1,0,0,0,low
552,1.0,0,40.7761,-73.9512,1795,3,0.5280498471810272,1,0,0,0,0,0,0,low
553,2.0,3,40.7376,-73.9828,5200,4,0.40721225273521433,1,1,1,1,0,0,0,medium
554,1.0,0,40.7466,-73.9779,2500,4,0.3564967805650914,1,1,1,1,0,0,0,low
555,1.0,2,40.7073,-74.0046,2650,4,0.2880308432282728,1,1,1,1,1,1,0,medium
556,1.0,0,40.7271,-73.9847,2200,3,0.5005633192947312,0,0,0,0,1,1,0,low
557,1.0,1,40.754,-73.9678,3100,7,0.4088657482326806,1,1,1,1,1,0,0,medium
558,1.0,1,40.7454,-73.9845,3295,6,0.21779247674301805,1,0,0,1,1,1,0,low
559,2.0,3,40.7418,-73.9815,4995,8,0.2723334921049031,1,0,0,1,0,0,1,low
560,1.0,1,40.7937,-73.9761,2750,3,0.31888604610663096,1,0,0,1,0,0,0,medium
561,1.0,1,40.7708,-73.9864,4100,14,0.45905100397502185,1,0,0,1,1,1,0,medium
562,1.0,1,40.7538,-73.974,2800,7,0.31455936155161474,1,0,0,1,1,0,0,low
563,3.0,3,40.7141,-74.0096,9600,2,0.08555583031841846,0,0,0,1,0,0,0,low
564,1.0,0,40.761,-73.999,2450,4,0.619631898178064,1,1,1,1,1,1,0,medium
565,1.0,2,40.7328,-73.9972,5195,7,0.28234771920818785,1,0,1,1,0,0,1,low
566,1.0,1,40.708,-74.0149,2675,4,0.10861490912976246,1,0,0,0,1,0,1,low
